Features,F1 Score
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.13559322033898308
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.13559322033898308
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13559322033898308
"['dQV', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13559322033898308
"['dQV', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13559322033898308
"['dQV', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.24242424242424246
"['dQV', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.19672131147540986
"['dQV', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.23880597014925373
"['dQV', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.24615384615384617
"['dQV', 'dOmega', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24242424242424246
"['dQV', 'dOmega', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24615384615384617
"['dQV', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dQV', 'dOmega', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.33333333333333337
"['dQV', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.037037037037037035
"['dQV', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.037037037037037035
"['dQV', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.037037037037037035
"['dQV', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.03773584905660378
"['dQV', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.22222222222222224
"['dQV', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.037037037037037035
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'VWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'VWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'VWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dUWinds', 'VWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.10344827586206896
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dAirTemp', 'dUWinds', 'VWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.19672131147540986
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.24615384615384617
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.26865671641791045
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.24242424242424246
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.30303030303030304
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.29411764705882354
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.24242424242424246
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.2153846153846154
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.2647058823529412
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.2608695652173913
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.21875
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.28571428571428575
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.24615384615384617
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.29850746268656714
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24615384615384617
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.10344827586206896
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.13793103448275862
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13793103448275862
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.13333333333333336
"['SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.3013698630136986
"['SeaLevPress', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.35135135135135137
"['SeaLevPress', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.3896103896103896
"['SeaLevPress', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.345679012345679
"['SeaLevPress', 'dOmega', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.2894736842105263
"['SeaLevPress', 'dOmega', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.29729729729729726
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.14035087719298248
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13793103448275862
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13559322033898308
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.1639344262295082
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.10526315789473685
"['SeaLevPress', 'dOmega', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['SeaLevPress', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.24615384615384617
"['SeaLevPress', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.25
"['SeaLevPress', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.2898550724637681
"['SeaLevPress', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.27272727272727276
"['SeaLevPress', 'dOmega', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24242424242424246
"['SeaLevPress', 'dOmega', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.21875
"['SeaLevPress', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.10344827586206896
"['SeaLevPress', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10714285714285714
"['SeaLevPress', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13793103448275862
"['SeaLevPress', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.16666666666666669
"['SeaLevPress', 'dOmega', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.14035087719298248
"['SeaLevPress', 'dOmega', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.10344827586206896
"['SeaLevPress', 'dOmega', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.42666666666666664
"['SeaLevPress', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.03636363636363637
"['SeaLevPress', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.03636363636363637
"['SeaLevPress', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['SeaLevPress', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.07407407407407407
"['SeaLevPress', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.07407407407407407
"['SeaLevPress', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.07407407407407407
"['SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.19999999999999998
"['SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.1090909090909091
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.10344827586206896
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.10344827586206896
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.10714285714285714
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.10344827586206896
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.16666666666666669
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.16666666666666669
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.10344827586206896
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.10344827586206896
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.10526315789473685
"['dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.24615384615384617
"['dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.253968253968254
"['dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.27272727272727276
"['dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.2647058823529412
"['dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24615384615384617
"['dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24242424242424246
"['dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10526315789473685
"['dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.14035087719298248
"['dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13793103448275862
"['dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13559322033898308
"['dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.35135135135135137
"['dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.10526315789473685
"['dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10344827586206896
"['dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.10344827586206896
"['dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.10526315789473685
"['dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13559322033898308
"['dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.10526315789473685
"['dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.24615384615384617
"['dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.13559322033898308
"['AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.03773584905660378
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds']",0.44776119402985076
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds']",0.5205479452054794
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress']",0.47058823529411764
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dAirTemp']",0.4788732394366197
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dUWinds']",0.44776119402985076
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'VWinds']",0.44117647058823534
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds']",0.547945205479452
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress']",0.4864864864864865
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dAirTemp']",0.45945945945945943
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dUWinds']",0.4657534246575343
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'VWinds']",0.4736842105263157
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress']",0.5526315789473685
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dAirTemp']",0.5333333333333333
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dUWinds']",0.5250000000000001
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'VWinds']",0.5135135135135135
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dAirTemp']",0.5384615384615384
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dUWinds']",0.4736842105263157
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'VWinds']",0.5194805194805195
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dAirTemp', 'dUWinds']",0.5526315789473685
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dAirTemp', 'VWinds']",0.5194805194805195
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLat', 'dUWinds', 'VWinds']",0.4533333333333333
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds']",0.5
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress']",0.417910447761194
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dAirTemp']",0.46376811594202905
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dUWinds']",0.44117647058823534
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'VWinds']",0.411764705882353
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress']",0.5205479452054794
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp']",0.5205479452054794
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dUWinds']",0.4571428571428572
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'VWinds']",0.5
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp']",0.47058823529411764
"['Omega', 'QV', 'dQV', 'SeaLevPress', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dUWinds']",0.44776119402985076
